TimeOccur,GeoX,GeoY,Type
11/17/2020 17:39:00,2463821.75,945210.81,Larceny
11/17/2020 16:05:00,2463832.25,958712.5,Assault Offenses
11/17/2020 14:30:00,2455273,942915.5,Assault Offenses
11/17/2020 13:37:00,2449045.25,952332.31,Larceny
11/17/2020 12:17:00,2462150.25,957124,Larceny
11/17/2020 10:32:00,2443060,929864.44,Drugs-Narcotics
11/17/2020 07:00:00,2457480,958155.68,Burglary
11/17/2020 06:50:00,2450218.5,950613.44,Vandalism
11/17/2020 02:00:00,2466037.5,950727.87,Larceny
11/17/2020 00:57:00,2451219.75,946977.31,Assault Offenses
11/17/2020 00:00:00,2458968.75,949211.5,Larceny
11/17/2020 00:00:00,2464386.25,956198.56,Fraud Offenses
11/17/2020 00:00:00,2460849.25,954891.75,Assault Offenses
11/17/2020 00:00:00,2461650.5,952449,Theft of Motor Vehicles
11/17/2020 00:00:00,2454989.25,947164.12,Fraud Offenses
11/16/2020 23:00:00,2463903.25,938276,Assault Offenses
11/16/2020 22:00:00,2453355,959156.12,Larceny
11/16/2020 21:30:00,2459660.75,944524.44,Vandalism
11/16/2020 21:20:00,2467671,959126,Homicide
11/16/2020 18:00:00,2463831.5,958787.38,Larceny
11/16/2020 18:00:00,2448420.25,953793.25,Larceny
11/16/2020 16:30:00,2451820.5,929685.94,Larceny
11/16/2020 14:30:00,2460660.5,948585.63,Larceny
11/16/2020 13:35:00,2456299.5,953013,Drugs-Narcotics
11/16/2020 09:21:00,2444578.5,952237.81,Larceny
11/16/2020 09:13:00,2444578.5,952237.81,Larceny
11/16/2020 08:06:00,2455741.75,935164.5,Vandalism
11/16/2020 06:30:00,2463083.5,960566.63,Burglary
11/16/2020 00:00:00,2467840,955286.63,Assault Offenses
11/15/2020 22:45:00,2462329,953255.94,Assault Offenses
11/15/2020 22:40:00,2468857,957248.88,Vandalism
11/15/2020 21:38:00,2466882.75,963592.06,Burglary
11/15/2020 21:00:00,2457548.5,960827.5,Theft of Motor Vehicles
11/15/2020 20:02:00,2440344.25,932770.06,Assault Offenses
11/15/2020 18:13:00,2460091.25,957755.62,Assault Offenses
11/15/2020 17:40:00,2448724.75,952795.06,Larceny
11/15/2020 17:30:00,2467318,942475.44,Larceny
11/15/2020 16:00:00,2442223.25,952331.56,Larceny
11/15/2020 15:30:00,2436748.75,951514.75,Larceny
11/15/2020 14:45:00,2467981.25,945035.5,Larceny
11/15/2020 14:13:00,2468598.5,942473.37,Assault Offenses
11/15/2020 13:00:00,2451072,937109,Assault Offenses
11/15/2020 13:00:00,2453241.5,928744.5,Vandalism
11/15/2020 12:00:00,2448420.25,953793.25,Larceny
11/15/2020 12:00:00,2427664.5,950684.93,Fraud Offenses
11/15/2020 11:22:00,2456909.5,941625.31,Assault Offenses
11/15/2020 01:00:00,2463795.75,952980.69,Robbery
11/15/2020 00:00:00,2459978,957640.69,Assault Offenses
11/14/2020 23:00:00,2457701.75,937167.81,Assault Offenses
11/14/2020 22:47:00,2444846,948169,Assault Offenses
11/14/2020 22:36:00,2455583.25,954137.81,Burglary
11/14/2020 22:00:00,2455834,953055.06,Larceny
11/14/2020 22:00:00,2453088.5,929359.94,Assault Offenses
11/14/2020 21:23:00,2464465.25,941297.69,Assault Offenses
11/14/2020 20:07:00,2457789.5,956170.13,Assault Offenses
11/14/2020 19:15:00,2462653.75,944972.5,Assault Offenses
11/14/2020 19:00:00,2466188.75,958584.56,Larceny
11/14/2020 16:58:00,2443829,929088.75,Larceny
11/14/2020 15:58:00,2459568.75,955203,Robbery
11/14/2020 14:00:00,2466731,952237.31,Larceny
11/14/2020 13:39:00,2464801,952663.31,Assault Offenses
11/14/2020 12:00:00,2459806.5,957898.88,Fraud Offenses
11/14/2020 12:00:00,2462136.75,957902.69,Larceny
11/14/2020 10:23:00,2457581,947164.43,Assault Offenses
11/14/2020 10:13:00,2464086.75,941479.06,Drugs-Narcotics
11/14/2020 02:46:00,2464048.25,955695.75,Assault Offenses
11/14/2020 02:10:00,2465690.75,960014.93,Assault Offenses
11/14/2020 01:04:00,2460849.25,954891.75,Rape
11/14/2020 00:15:00,2470905.25,953377.63,Larceny
11/14/2020 00:01:00,2466966.75,960027.63,Assault Offenses
11/13/2020 20:00:00,2454122.5,932910.88,Assault Offenses
11/13/2020 19:51:00,2464174.75,961411.56,Assault Offenses
11/13/2020 18:00:00,2462706.75,938684.44,Assault Offenses
11/13/2020 18:00:00,2462605,959988.37,Larceny
11/13/2020 17:30:00,2463374.75,943428.81,Larceny
11/13/2020 16:30:00,2465515.75,959715,Assault Offenses
11/13/2020 15:52:00,2465524,959037,Assault Offenses
11/13/2020 15:30:00,2438212.5,937659.06,Larceny
11/13/2020 13:06:00,2466601,950323.31,Assault Offenses
11/13/2020 12:33:00,2435726,950420.13,Counterfeiting-Forgery
11/13/2020 06:37:00,2454122.5,932910.88,Assault Offenses
11/13/2020 03:13:00,2455132.5,944034.25,Drugs-Narcotics
11/12/2020 21:00:00,2452855.5,944985.5,Assault Offenses
11/12/2020 19:30:00,2456346,958620.69,Larceny
11/12/2020 19:00:00,2459958.25,956728.18,Larceny
11/12/2020 18:40:00,2462605,959988.37,Larceny
11/12/2020 17:00:00,2470236.25,943735.63,Vandalism
11/12/2020 16:30:00,2461872.75,958830,Burglary
11/12/2020 15:10:00,2464778.75,953933.13,Larceny
11/12/2020 13:36:00,2456617.5,952854.25,Stolen Property Offenses
11/12/2020 12:00:00,2459912,940819.68,Larceny
11/12/2020 11:30:00,2468494.25,958466.63,Rape
11/12/2020 09:30:00,2465926.5,954454.69,Assault Offenses
11/12/2020 08:00:00,2469915,950328.38,Larceny
11/12/2020 06:30:00,2460417,956756.69,Burglary
11/12/2020 04:44:00,2469886.25,956082.06,Assault Offenses
11/12/2020 02:57:00,2467927.5,946668.68,Larceny
11/12/2020 00:00:00,2464554.5,955770.81,Fraud Offenses
11/11/2020 22:30:00,2468699.5,946967.81,Burglary
11/11/2020 22:30:00,2454101,941238,Larceny
11/11/2020 21:34:00,2467130.25,961054.62,Assault Offenses
11/11/2020 20:30:00,2463519.25,956150.63,Burglary
11/11/2020 20:00:00,2458157.25,956510.94,Assault Offenses
11/11/2020 19:59:00,2454190.75,952571.88,Drugs-Narcotics
11/11/2020 19:45:00,2444106,934791.44,Assault Offenses
11/11/2020 19:30:00,2452871.75,928741.31,Larceny
11/11/2020 19:19:00,2453440.75,952721.06,Assault Offenses
11/11/2020 18:00:00,2462605,959988.38,Larceny
11/11/2020 17:06:00,2445252,952527.25,Larceny
11/11/2020 16:53:00,2459911.75,952699.68,Theft of Motor Vehicles
11/11/2020 15:55:00,2450434.25,953585.75,Larceny
11/11/2020 15:39:00,2464202,951851.13,Assault Offenses
11/11/2020 13:49:00,2445686.5,952490.87,Fraud Offenses
11/11/2020 12:00:00,2464615.5,955100.69,Burglary
11/11/2020 10:30:00,2465897.25,949920.06,Larceny
11/11/2020 08:30:00,2463779,961722.25,Burglary
11/11/2020 05:15:00,2442905.5,953710.06,Assault Offenses
11/11/2020 01:00:00,2465428.5,944365.75,Vandalism
11/10/2020 23:50:00,2463519.25,956150.62,Burglary
11/10/2020 23:47:00,2439597,935708.44,Drugs-Narcotics
11/10/2020 22:20:00,2457983,949691.94,Assault Offenses
11/10/2020 21:54:00,2453690.25,932754.63,Fraud Offenses
11/10/2020 21:16:00,2469298.5,953612.31,Assault Offenses
11/10/2020 21:00:00,2461645.75,949461.38,Assault Offenses
11/10/2020 20:32:00,2457696,942619,Assault Offenses
11/10/2020 20:18:00,2458948.5,960747.5,Assault Offenses
11/10/2020 20:00:00,2460166.25,962938.31,Larceny
11/10/2020 18:41:00,2462113.75,951167,Assault Offenses
11/10/2020 18:00:00,2461650.5,952449,Assault Offenses
11/10/2020 17:15:00,2467671,959126,Vandalism
11/10/2020 17:08:00,2466580.25,947398.31,Assault Offenses
11/10/2020 17:00:00,2456803.5,934679.75,Assault Offenses
11/10/2020 17:00:00,2464858.25,946749.43,Burglary
11/10/2020 16:52:00,2448420.25,953793.25,Larceny
11/10/2020 16:12:00,2448420.25,953793.25,Larceny
11/10/2020 16:05:00,2464778.75,953933.13,Fraud Offenses
11/10/2020 13:50:00,2466638.5,947274.5,Assault Offenses
11/10/2020 13:00:00,2468882.5,957819.19,Burglary
11/10/2020 12:54:00,2459528.25,955669.31,Assault Offenses
11/10/2020 11:35:00,2463817.5,945091.31,Assault Offenses
11/10/2020 11:30:00,2441163.5,949979.56,Fraud Offenses
11/10/2020 11:00:00,2448420.25,953793.25,Larceny
11/10/2020 09:52:00,2461195.5,955690.63,Assault Offenses
11/10/2020 06:57:00,2467039.25,961536.06,Larceny
11/09/2020 23:30:00,2460002,958925.5,Larceny
11/09/2020 22:00:00,2460737.25,959222.37,Larceny
11/09/2020 20:00:00,2448143.25,952570.56,Larceny
11/09/2020 20:00:00,2465515.75,959715,Burglary
11/09/2020 18:50:00,2456616.25,948978.69,Vandalism
11/09/2020 18:38:00,2449837,947605,Assault Offenses
11/09/2020 15:24:00,2460179,961232,Assault Offenses
11/09/2020 14:00:00,2459749.25,943899.88,Rape
11/09/2020 13:16:00,2457696,942619,Assault Offenses
11/09/2020 13:08:00,2465730.5,939419.94,Fraud Offenses
11/09/2020 12:00:00,2442743.5,952445.94,Larceny
11/09/2020 12:00:00,2467671,959126,Fraud Offenses
11/09/2020 11:27:00,2465974.25,939269.68,Vandalism
11/09/2020 11:00:00,2464229.75,953398.5,Larceny
11/09/2020 10:51:00,2465340.75,960197.56,Fraud Offenses
11/09/2020 09:45:00,2460002,958925.5,Assault Offenses
11/09/2020 09:00:00,2467671,959126,Burglary
11/09/2020 08:10:00,2466373,948491.93,Burglary
11/09/2020 07:49:00,2458900.25,940760.13,Assault Offenses
11/09/2020 00:01:00,2465299.5,952216.75,Larceny
11/09/2020 00:00:00,2453529.75,958998.13,Assault Offenses
11/08/2020 23:30:00,2461650.5,952449,Assault Offenses
11/08/2020 22:00:00,2452587.25,947489.43,Vandalism
11/08/2020 20:49:00,2463670,936933.38,Larceny
11/08/2020 20:00:00,2451827,934370.81,Fraud Offenses
11/08/2020 19:30:00,2459560,963240.75,Assault Offenses
11/08/2020 17:00:00,2461010.5,958739.81,Burglary
11/08/2020 16:30:00,2448109.5,929056.56,Larceny
11/08/2020 16:14:00,2460425,958833.56,Larceny
11/08/2020 15:20:00,2463492.25,952859.63,Larceny
11/08/2020 14:00:00,2449467,945702.62,Larceny
11/08/2020 12:00:00,2448420.25,953793.25,Larceny
11/08/2020 11:50:00,2464229.75,953398.5,Larceny
11/08/2020 11:00:00,2465183.75,962790.68,Burglary
11/08/2020 10:08:00,2459568.75,955203,Vandalism
11/08/2020 09:18:00,2467169.25,958329.31,Counterfeiting-Forgery
11/08/2020 06:15:00,2440658.5,951887.25,Vandalism
11/08/2020 03:48:00,2467084.5,948758.69,Assault Offenses
11/08/2020 01:11:00,2455653.75,944078.63,Counterfeiting-Forgery
11/07/2020 22:00:00,2466304.25,947971.75,Larceny
11/07/2020 20:55:00,2465384.5,962592.25,Assault Offenses
11/07/2020 20:20:00,2463831.5,958787.38,Assault Offenses
11/07/2020 19:01:00,2467181.25,958968.94,Larceny
11/07/2020 18:00:00,2464229.75,953398.5,Larceny
11/07/2020 18:00:00,2461119.5,958093.38,Burglary
11/07/2020 17:30:00,2451855.25,945947.38,Assault Offenses
11/07/2020 16:20:00,2457820.5,962440.5,Assault Offenses
11/07/2020 15:21:00,2468494.25,958466.63,Assault Offenses
11/07/2020 14:20:00,2468494.25,958466.63,Assault Offenses
11/07/2020 11:30:00,2447085,950118.75,Rape
11/07/2020 10:04:00,2456679.5,943881.75,Drugs-Narcotics
11/07/2020 07:25:00,2455310.5,952446.63,Larceny
11/07/2020 04:30:00,2448459.5,952557,Assault Offenses
11/07/2020 03:55:00,2460461,956296.44,Assault Offenses
11/07/2020 02:20:00,2461963,958288.13,Assault Offenses
11/06/2020 22:30:00,2454495.25,943711.5,Robbery
11/06/2020 21:00:00,2460166.25,962938.31,Burglary
11/06/2020 20:35:00,2443752.75,933526.81,Larceny
11/06/2020 18:58:00,2465864,961779.56,Drugs-Narcotics
11/06/2020 18:50:00,2466638.5,947274.5,Assault Offenses
11/06/2020 17:00:00,2465604.5,945059.5,Larceny
11/06/2020 15:39:00,2459356.75,940627.5,Theft of Motor Vehicles
11/06/2020 15:15:00,2449540.5,947254.88,Assault Offenses
11/06/2020 15:07:00,2450042.25,953304.56,Larceny
11/06/2020 14:00:00,2464032.75,964018,Assault Offenses
11/06/2020 10:15:00,2467318,942475.44,Larceny
11/06/2020 08:30:00,2459112.25,945267.5,Larceny
11/06/2020 08:00:00,2466909.25,958587,Counterfeiting-Forgery
11/06/2020 06:30:00,2461897.25,958405.69,Assault Offenses
11/06/2020 00:01:00,2459560,963240.75,Vandalism
11/06/2020 00:00:00,2448951.5,952107,Assault Offenses
11/05/2020 22:23:00,2458559.75,953810.25,Vandalism
11/05/2020 22:22:00,2458559.75,953810.25,Assault Offenses
11/05/2020 21:30:00,2448549,950841.31,Larceny
11/05/2020 20:15:00,2456749.75,934503.44,Assault Offenses
11/05/2020 20:10:00,2466638.5,947274.5,Vandalism
11/05/2020 20:00:00,2467181.25,958968.93,Larceny
11/05/2020 20:00:00,2461706.25,956018.31,Rape
11/05/2020 19:41:00,2464174.75,961411.56,Burglary
11/05/2020 19:22:00,2438169.75,950931.19,Assault Offenses
11/05/2020 19:00:00,2456016.25,960098.06,Larceny
11/05/2020 18:30:00,2461010.5,958813.19,Burglary
11/05/2020 17:16:00,2457289.5,956283.44,Assault Offenses
11/05/2020 14:34:00,2448420.25,953793.25,Larceny
11/05/2020 12:00:00,2452977.25,952878.19,Fraud Offenses
11/05/2020 08:00:00,2444578.5,952237.81,Larceny
11/05/2020 04:00:00,2456439.5,938111.12,Burglary
11/05/2020 02:39:00,2465281,945813.88,Stolen Property Offenses
11/05/2020 02:00:00,2460002,958925.5,Fraud Offenses
11/05/2020 01:05:00,2464674.75,946018.81,Assault Offenses
11/05/2020 00:00:00,2468726.96,953436.15,Larceny
11/05/2020 00:00:00,2461860.75,943852.56,Fraud Offenses
11/04/2020 23:45:00,2456295.5,951941.81,Larceny
11/04/2020 23:00:00,2450679.5,950967.62,Theft of Motor Vehicles
11/04/2020 22:18:00,2453590.25,930651,Assault Offenses
11/04/2020 21:35:00,2458342,955259.06,Larceny
11/04/2020 20:40:00,2462000.5,943783,Larceny
11/04/2020 20:00:00,2460002,958925.5,Larceny
11/04/2020 19:53:00,2467181.25,958968.94,Drugs-Narcotics
11/04/2020 18:00:00,2459965.75,952678.75,Larceny
11/04/2020 15:18:00,2451462.25,943298.56,Counterfeiting-Forgery
11/04/2020 14:09:00,2442440.75,952054.75,Assault Offenses
11/04/2020 13:30:00,2448420.25,953793.25,Larceny
11/04/2020 11:07:00,2463104.25,945099.5,Assault Offenses
11/04/2020 10:32:00,2468494.25,958466.62,Fraud Offenses
11/04/2020 09:58:00,2448481,946885.13,Drugs-Narcotics
11/04/2020 09:00:00,2438169.75,950931.19,Burglary
11/04/2020 07:15:00,2463032.75,960526,Burglary
11/04/2020 05:34:00,2470905.25,953377.62,Drugs-Narcotics
11/03/2020 20:45:00,2453590.25,930651,Assault Offenses
11/03/2020 20:39:00,2446183,951458.13,Drugs-Narcotics
11/03/2020 19:00:00,2463552.75,964188.5,Assault Offenses
11/03/2020 17:56:00,2467671,959126,Assault Offenses
11/03/2020 15:45:00,2454190.75,952571.88,Larceny
11/03/2020 14:58:00,2471533.75,950774.62,Assault Offenses
11/03/2020 14:12:00,2461195.5,955690.63,Assault Offenses
11/03/2020 13:53:00,2464224,953927.5,Burglary
11/03/2020 12:00:00,2464115.75,950396.62,Fraud Offenses
11/03/2020 12:00:00,2456473.5,951635.56,Fraud Offenses
11/03/2020 10:15:00,2464707.75,954631.88,Vandalism
11/03/2020 09:50:00,2443232.5,951785.94,Assault Offenses
11/03/2020 09:40:00,2456737.5,950370.62,Vandalism
11/03/2020 08:00:00,2460508,949127.31,Larceny
11/03/2020 02:00:00,2463764.75,958194.56,Vandalism
11/03/2020 00:00:00,2464386.25,957781.5,Larceny
11/03/2020 00:00:00,2455131.39,943688.95,Assault Offenses
11/03/2020 00:00:00,2448046.25,950615.94,Larceny
11/02/2020 23:00:00,2468494.25,958466.63,Vandalism
11/02/2020 22:30:00,2461058.25,957023.75,Larceny
11/02/2020 21:00:00,2462073.25,957920.69,Larceny
11/02/2020 18:00:00,2458900.25,940760.13,Larceny
11/02/2020 17:18:00,2465926.5,954454.69,Larceny
11/02/2020 16:00:00,2454875.25,947243.19,Larceny
11/02/2020 15:44:00,2442853.25,927151.94,Larceny
11/02/2020 15:30:00,2442096.25,927914.13,Larceny
11/02/2020 12:00:00,2450607.75,942625.56,Fraud Offenses
11/02/2020 07:10:00,2465575.25,950034.06,Drugs-Narcotics
11/02/2020 07:00:00,2461195.5,955690.62,Rape
11/02/2020 06:00:00,2461985,958366.31,Burglary
11/02/2020 02:00:00,2463492.25,952859.63,Larceny
11/02/2020 00:00:00,2451498.98,952557.17,Drugs-Narcotics
11/01/2020 21:50:00,2459560,963240.75,Vandalism
11/01/2020 21:46:00,2450042.25,953304.56,Larceny
11/01/2020 20:50:00,2448420.25,953793.25,Larceny
11/01/2020 18:40:00,2468916,946742.44,Vandalism
11/01/2020 18:00:00,2455621.5,961607.94,Larceny
11/01/2020 17:23:00,2448420.25,953793.25,Larceny
11/01/2020 16:00:00,2457195,960850.5,Vandalism
11/01/2020 15:41:00,2464808.25,959379.44,Assault Offenses
11/01/2020 15:21:00,2459634.25,963149.56,Larceny
11/01/2020 14:15:00,2454869,952620.94,Counterfeiting-Forgery
11/01/2020 14:00:00,2466634.25,930905.13,Larceny
11/01/2020 13:00:00,2462871.25,951919.69,Larceny
11/01/2020 12:30:00,2436668,951048.13,Assault Offenses
11/01/2020 12:14:00,2454554.75,947090.81,Assault Offenses
11/01/2020 12:00:00,2462781,943981.38,Fraud Offenses
11/01/2020 12:00:00,2457856.25,960503.12,Counterfeiting-Forgery
11/01/2020 11:29:00,2466194.75,961179.44,Burglary
11/01/2020 11:00:00,2464430.25,949782.25,Larceny
11/01/2020 10:30:00,2457534.75,945119.69,Vandalism
11/01/2020 07:20:00,2462197,943760.19,Larceny
11/01/2020 05:00:00,2456875.75,945180.69,Assault Offenses
11/01/2020 03:18:00,2459512.5,957920.06,Drugs-Narcotics
11/01/2020 01:12:00,2462743.5,943006.31,Assault Offenses
11/01/2020 00:23:00,2456423,954377.69,Assault Offenses
11/01/2020 00:01:00,2458553.5,961000.19,Burglary
10/31/2020 23:25:00,2427664.5,950684.94,Larceny
10/31/2020 21:45:00,2448420.25,953793.25,Larceny
10/31/2020 21:37:00,2469902.75,950490.81,Assault Offenses
10/31/2020 21:24:00,2436219,955081.13,Assault Offenses
10/31/2020 19:44:00,2448420.25,953793.25,Larceny
10/31/2020 18:42:00,2465150.25,953535.94,Assault Offenses
10/31/2020 18:17:00,2460321.75,950084.25,Fraud Offenses
10/31/2020 17:30:00,2438169.75,950931.19,Theft of Motor Vehicles
10/31/2020 16:47:00,2453626.75,959696.12,Assault Offenses
10/31/2020 15:15:00,2451655,942151.44,Assault Offenses
10/31/2020 15:07:00,2449250.75,953548.31,Drugs-Narcotics
10/31/2020 15:00:00,2455697,964331.31,Theft of Motor Vehicles
10/31/2020 14:32:00,2461433.25,960716.88,Larceny
10/31/2020 13:25:00,2463834,942563.63,Larceny
10/31/2020 13:17:00,2458355.75,954315.5,Assault Offenses
10/31/2020 12:00:00,2444056,934033.44,Larceny
10/31/2020 09:02:00,2463965.5,956510.88,Larceny
10/31/2020 07:30:00,2461056.75,957073.69,Vandalism
10/31/2020 06:54:00,2466966.75,960027.63,Larceny
10/31/2020 04:56:00,2465150.25,953535.94,Assault Offenses
10/31/2020 01:04:00,2459560,963240.75,Vandalism
10/31/2020 00:35:00,2466057.75,947830.13,Assault Offenses
10/31/2020 00:01:00,2451447.25,935348.75,Vandalism
10/30/2020 23:00:00,2468457,942018.13,Larceny
10/30/2020 22:00:00,2462991,956777.31,Larceny
10/30/2020 21:30:00,2458178.5,944046.87,Drugs-Narcotics
10/30/2020 20:29:00,2442440.75,952054.75,Drugs-Narcotics
10/30/2020 19:59:00,2467039.25,961480.06,Drugs-Narcotics
10/30/2020 18:10:00,2467061.75,963694.19,Drugs-Narcotics
10/30/2020 18:00:00,2450873.25,942241.18,Larceny
10/30/2020 17:39:00,2462768.75,955917.31,Vandalism
10/30/2020 15:50:00,2457176.25,943882.44,Assault Offenses
10/30/2020 15:14:00,2469167,945225.44,Vandalism
10/30/2020 14:31:00,2465215.25,951392.25,Assault Offenses
10/30/2020 14:00:00,2460166.25,962938.31,Fraud Offenses
10/30/2020 13:31:00,2459560,963240.75,Arson
10/30/2020 12:00:00,2465385,959037,Larceny
10/30/2020 12:00:00,2461138.5,938864.06,Fraud Offenses
10/30/2020 07:50:00,2465349.25,953523.31,Vandalism
10/30/2020 07:30:00,2470023.75,945963,Larceny
10/30/2020 04:20:00,2463306,955693.93,Stolen Property Offenses
10/30/2020 02:02:00,2426634.75,950519.81,Robbery
10/30/2020 01:13:00,2443599.25,952354.12,Robbery
10/30/2020 00:00:00,2456306.75,952885.56,Drugs-Narcotics
10/29/2020 23:30:00,2464275,956107.69,Drugs-Narcotics
10/29/2020 20:15:00,2464862.5,956932.5,Vandalism
10/29/2020 18:30:00,2463320.75,964056.13,Assault Offenses
10/29/2020 17:00:00,2458108.5,961931.19,Fraud Offenses
10/29/2020 16:21:00,2458913.5,956101.75,Assault Offenses
10/29/2020 14:08:00,2456630.5,953486.5,Burglary
10/29/2020 14:00:00,2456630,953143.69,Larceny
10/29/2020 12:00:00,2465076,937953.63,Larceny
10/29/2020 08:20:00,2436748.75,951514.75,Larceny
10/29/2020 07:45:00,2462871.25,951919.69,Burglary
10/29/2020 07:30:00,2454997,952805.56,Drugs-Narcotics
10/29/2020 06:35:00,2427847.75,950747.56,Drugs-Narcotics
10/29/2020 06:00:00,2461056.75,957097.56,Burglary
10/29/2020 00:30:00,2459560,963240.75,Assault Offenses
10/28/2020 23:00:00,2467641.5,953578.25,Larceny
10/28/2020 21:34:00,2459495.75,956202.38,Drugs-Narcotics
10/28/2020 20:25:00,2463601.75,943769.19,Drugs-Narcotics
10/28/2020 19:30:00,2457763,955402.56,Robbery
10/28/2020 17:00:00,2449949,949624.93,Assault Offenses
10/28/2020 16:00:00,2469811.25,955239.94,Larceny
10/28/2020 14:00:00,2459048.5,947141.81,Assault Offenses
10/28/2020 11:50:00,2457670,957757.5,Larceny
10/28/2020 11:30:00,2464249,955677.19,Theft of Motor Vehicles
10/28/2020 09:45:00,2465720.75,951984.31,Larceny
10/28/2020 09:38:00,2460890.75,942861,Larceny
10/28/2020 08:00:00,2453101.25,949014.56,Larceny
10/28/2020 07:30:00,2462377,943970.88,Larceny
10/28/2020 07:20:00,2446520.75,950827.75,Vandalism
10/28/2020 07:19:00,2466092,951968.06,Assault Offenses
10/28/2020 02:00:00,2460002,958925.5,Larceny
10/28/2020 01:05:00,2427664.5,950684.94,Larceny
10/28/2020 01:00:00,2457218.25,957814.63,Larceny
10/28/2020 00:00:00,2457341,937719.75,Drugs-Narcotics
10/27/2020 23:35:00,2461075.5,957125.87,Assault Offenses
10/27/2020 21:30:00,2442905.5,953710.06,Vandalism
10/27/2020 21:23:00,2461075.5,957125.88,Assault Offenses
10/27/2020 19:27:00,2468707.5,946686.13,Larceny
10/27/2020 17:44:00,2468494.25,958466.62,Larceny
10/27/2020 17:30:00,2452977.25,952878.19,Theft of Motor Vehicles
10/27/2020 14:13:00,2437192.25,951507.56,Larceny
10/27/2020 14:07:00,2468494.25,958466.63,Assault Offenses
10/27/2020 13:37:00,2467671,959126,Assault Offenses
10/27/2020 12:00:00,2465729.25,954828,Fraud Offenses
10/27/2020 10:30:00,2464929.25,956088.44,Assault Offenses
10/27/2020 09:46:00,2466086,951258.56,Assault Offenses
10/27/2020 08:30:00,2457690.75,943147.68,Larceny
10/27/2020 08:00:00,2443181,933229.06,Burglary
10/27/2020 08:00:00,2449114.5,921110.25,Vandalism
10/27/2020 01:45:00,2461166,960156.5,Drugs-Narcotics
10/27/2020 00:16:00,2460086.5,956502.44,Vandalism
10/27/2020 00:00:00,2467318,942475.43,Larceny
10/26/2020 23:00:00,2457625.25,956273,Vandalism
10/26/2020 22:36:00,2462577.5,944092.5,Larceny
10/26/2020 22:21:00,2468494.25,958466.63,Vandalism
10/26/2020 21:04:00,2468494.25,958466.62,Vandalism
10/26/2020 20:49:00,2453770.5,935023.75,Assault Offenses
10/26/2020 20:00:00,2457789.5,956170.12,Larceny
10/26/2020 19:30:00,2469811.25,955239.94,Burglary
10/26/2020 18:46:00,2465841.25,939932.81,Burglary
10/26/2020 17:00:00,2467671,959126,Larceny
10/26/2020 16:52:00,2464028.5,960532.44,Assault Offenses
10/26/2020 16:40:00,2448420.25,953793.25,Larceny
10/26/2020 16:15:00,2462844.5,959962,Fraud Offenses
10/26/2020 16:01:00,2452459.75,963839.75,Assault Offenses
10/26/2020 15:53:00,2463374.75,943428.81,Assault Offenses
10/26/2020 12:00:00,2456630.5,953486.5,Larceny
10/26/2020 12:00:00,2454569.75,949179.93,Vandalism
10/26/2020 10:42:00,2467169.25,958329.31,Counterfeiting-Forgery
10/26/2020 10:34:00,2469004.5,959390.88,Assault Offenses
10/26/2020 09:15:00,2460002,958925.5,Assault Offenses
10/26/2020 09:04:00,2448420.25,953793.25,Larceny
10/26/2020 08:43:00,2462317.25,954069.63,Assault Offenses
10/26/2020 08:15:00,2458089.75,940969.68,Theft of Motor Vehicles
10/26/2020 08:00:00,2469052.5,959015.94,Larceny
10/26/2020 07:15:00,2455819.5,956919.56,Arson
10/26/2020 07:00:00,2465404.75,956526.69,Vandalism
10/26/2020 06:58:00,2461070.5,963368.81,Larceny
10/26/2020 01:08:00,2466286,961525.18,Drugs-Narcotics
10/26/2020 00:42:00,2446360,952556.62,Larceny
10/26/2020 00:23:00,2466280,951455.19,Drugs-Narcotics
10/25/2020 21:48:00,2457591.5,943801.31,Larceny
10/25/2020 20:04:00,2462577.5,944092.5,Larceny
10/25/2020 19:30:00,2468567,945225.44,Assault Offenses
10/25/2020 17:45:00,2464030,952726.81,Larceny
10/25/2020 17:37:00,2456697.25,936671,Assault Offenses
10/25/2020 12:00:00,2468048,960541.12,Larceny
10/25/2020 11:38:00,2463813.5,960331.38,Fraud Offenses
10/25/2020 11:30:00,2456196.5,948788.63,Vandalism
10/25/2020 09:00:00,2462049.5,957648.56,Fraud Offenses
10/25/2020 07:50:00,2471081.5,952321.5,Assault Offenses
10/25/2020 06:10:00,2452871.75,928741.31,Vandalism
10/25/2020 04:00:00,2463789.75,959679.06,Vandalism
10/25/2020 02:41:00,2450529.25,924711.56,Larceny
10/25/2020 02:00:00,2451219.75,946977.31,Theft of Motor Vehicles
10/25/2020 01:45:00,2462553,951760,Drugs-Narcotics
10/25/2020 00:00:00,2456339,958241.94,Larceny
10/24/2020 20:39:00,2446360,952556.62,Larceny
10/24/2020 20:19:00,2465710.75,949337.19,Drugs-Narcotics
10/24/2020 19:00:00,2451855.25,946546.75,Theft of Motor Vehicles
10/24/2020 14:22:00,2454871.25,953615.75,Assault Offenses
10/24/2020 13:30:00,2456524.5,958465.38,Larceny
10/24/2020 12:00:00,2455905.25,933480.12,Larceny
10/24/2020 11:00:00,2463442.75,961321.75,Vandalism
10/24/2020 10:18:00,2464756.25,957829.25,Assault Offenses
10/24/2020 09:38:00,2458256.75,957799.81,Larceny
10/24/2020 07:36:00,2453994.25,949585.43,Fraud Offenses
10/24/2020 00:30:00,2451072,937109,Assault Offenses
